time,steer,l_steer,e,theta,speed,a,de,dtheta,X
66.252000,-0.006749,-0.006773,0.033722,-0.001086,14.224209,-0.401315,-0.005549,0.000163,
66.274000,-0.006745,-0.006749,0.033722,-0.001083,14.207819,-0.405281,0.000000,0.000130,
66.296000,-0.006732,-0.006745,0.033661,-0.001079,14.224506,-0.404490,-0.002775,0.000152,
66.318000,-0.006729,-0.006732,0.033661,-0.001077,14.208022,-0.406656,0.000000,0.000087,
66.340000,-0.006718,-0.006729,0.033600,-0.001076,14.224548,-0.404254,-0.002774,0.000065,
66.362000,-0.006719,-0.006718,0.033600,-0.001077,14.207905,-0.404990,0.000000,-0.000065,
66.384000,-0.006719,-0.006719,0.033569,-0.001081,14.224299,-0.401787,-0.001387,-0.000163,
66.406000,-0.006727,-0.006719,0.033569,-0.001087,14.207498,-0.402482,0.000000,-0.000271,
66.428000,-0.006730,-0.006727,0.033539,-0.001093,14.223827,-0.399732,-0.001387,-0.000293,
66.450000,-0.006742,-0.006730,0.033539,-0.001103,14.206903,-0.402433,0.000000,-0.000423,
66.472000,-0.006753,-0.006742,0.033539,-0.001112,14.223259,-0.400847,0.000000,-0.000401,
66.494000,-0.006766,-0.006753,0.033539,-0.001122,14.206230,-0.402897,0.000000,-0.000455,
66.516000,-0.006778,-0.006766,0.033539,-0.001131,14.222631,-0.400380,0.000000,-0.000423,
66.538000,-0.006787,-0.006778,0.033539,-0.001138,14.205622,-0.402003,0.000000,-0.000347,
66.560000,-0.006803,-0.006787,0.033600,-0.001143,14.222211,-0.399908,0.002775,-0.000228,
66.582000,-0.006802,-0.006803,0.033569,-0.001146,14.205343,-0.403031,-0.001387,-0.000108,
66.604000,-0.006810,-0.006802,0.033630,-0.001145,14.222153,-0.400618,0.002774,0.000043,
66.626000,-0.006811,-0.006810,0.033661,-0.001142,14.205458,-0.404278,0.001387,0.000141,
66.648000,-0.006819,-0.006811,0.033752,-0.001136,14.222406,-0.402916,0.004161,0.000249,
66.670000,-0.006805,-0.006819,0.033722,-0.001130,14.205822,-0.406014,-0.001387,0.000303,
66.692000,-0.006813,-0.006805,0.033813,-0.001124,14.222803,-0.403278,0.004161,0.000260,
66.714000,-0.006813,-0.006813,0.033844,-0.001120,14.206279,-0.407799,0.001387,0.000163,
66.736000,-0.006830,-0.006813,0.033966,-0.001119,14.223210,-0.406620,0.005548,0.000065,
66.758000,-0.006834,-0.006830,0.033997,-0.001118,14.206661,-0.411885,0.001387,0.000054,
66.780000,-0.000524,-0.006834,0.033672,0.003798,14.223471,-0.410571,-0.014741,0.223453,
66.802000,0.010370,-0.000524,0.031010,0.012021,14.206885,0.095684,-0.121023,0.373755,
66.824000,0.020835,0.010370,0.026104,0.019627,14.223454,0.899426,-0.223006,0.345781,
66.846000,0.030483,0.020835,0.019478,0.026376,14.206425,1.569267,-0.301153,0.306723,
66.868000,0.039214,0.030483,0.011322,0.032214,14.222475,2.118386,-0.370731,0.265379,
66.890000,0.047031,0.039214,0.001965,0.037184,14.205083,2.610662,-0.425266,0.225852,
66.912000,0.053973,0.047031,-0.008373,0.041343,14.221262,3.015654,-0.469888,0.189082,
66.934000,0.060146,0.053973,-0.019615,0.044787,14.203770,3.404615,-0.511056,0.156529,
66.956000,0.065593,0.060146,-0.031479,0.047582,14.220152,3.712232,-0.539213,0.127044,
66.978000,0.070409,0.065593,-0.043873,0.049815,14.202573,4.032396,-0.563394,0.101518,
67.000000,0.074664,0.070409,-0.056709,0.051553,14.219111,4.266387,-0.583391,0.078959,
67.022000,0.078425,0.074664,-0.069805,0.052869,14.201388,4.533762,-0.595266,0.059854,
67.044000,0.081736,0.078425,-0.083065,0.053812,14.218021,4.706929,-0.602809,0.042846,
67.066000,0.084647,0.081736,-0.096352,0.054438,14.200113,4.923402,-0.603901,0.028446,
67.088000,0.087203,0.084647,-0.109688,0.054778,14.216839,5.041527,-0.606242,0.015477,
67.110000,0.089441,0.087203,-0.122993,0.054873,14.198784,5.214544,-0.604732,0.004291,
67.132000,0.091362,0.089441,-0.136150,0.054737,14.215666,5.287698,-0.598057,-0.006156,
67.154000,0.093004,0.091362,-0.149132,0.054404,14.197564,5.423887,-0.590166,-0.015142,
67.176000,0.094371,0.093004,-0.161858,0.053887,14.214683,5.461276,-0.578429,-0.023516,
67.198000,0.095504,0.094371,-0.174374,0.053212,14.196652,5.573847,-0.568975,-0.030662,
67.220000,0.096407,0.095504,-0.186615,0.052391,14.214037,5.583711,-0.556376,-0.037309,
67.242000,0.097114,0.096407,-0.198559,0.051454,14.196146,5.680393,-0.542931,-0.042625,
67.264000,0.097634,0.097114,-0.210163,0.050411,14.213750,5.672133,-0.527391,-0.047373,
67.286000,0.098005,0.097634,-0.221447,0.049292,14.195997,5.759696,-0.512902,-0.050859,
67.308000,0.098233,0.098005,-0.232334,0.048110,14.213730,5.736137,-0.494940,-0.053738,
67.330000,0.098356,0.098233,-0.242908,0.046885,14.196001,5.887187,-0.480623,-0.055689,
67.352000,0.098279,0.098356,-0.253021,0.045560,14.213411,5.956892,-0.459709,-0.060227,
67.374000,0.098003,0.098279,-0.262703,0.044133,14.195315,6.025620,-0.440025,-0.064853,
67.396000,0.097571,0.098003,-0.271851,0.042651,14.212745,5.938663,-0.415812,-0.067387,
67.418000,0.097093,0.097571,-0.280594,0.041183,14.194584,5.931197,-0.397489,-0.066747,
67.440000,0.096624,0.097093,-0.288914,0.039774,14.212114,5.794988,-0.378163,-0.064024,
67.462000,0.096222,0.096624,-0.296818,0.038471,14.193817,5.762422,-0.359315,-0.059254,
67.484000,0.095926,0.096222,-0.304428,0.037287,14.211343,5.624031,-0.345892,-0.053802,
67.506000,0.095745,0.095926,-0.311718,0.036233,14.192773,5.612032,-0.331376,-0.047881,
67.528000,0.095691,0.095745,-0.318687,0.035319,14.210612,5.670426,-0.316746,-0.041544,
67.550000,0.095803,0.095691,-0.325310,0.034580,14.191330,5.693482,-0.301013,-0.033617,
67.572000,0.096009,0.095803,-0.331650,0.033949,14.208380,5.603741,-0.288223,-0.028658,
67.594000,0.096210,0.096009,-0.337685,0.033353,14.188532,5.600478,-0.274294,-0.027113,
67.616000,0.096312,0.096210,-0.343437,0.032714,14.205851,5.521802,-0.261501,-0.029046,
67.638000,0.096263,0.096312,-0.348923,0.031990,14.186237,5.531778,-0.249312,-0.032919,
67.660000,0.096014,0.096263,-0.354149,0.031141,14.204378,5.514421,-0.237557,-0.038581,
67.682000,0.095493,0.096014,-0.359089,0.030114,14.185251,5.643001,-0.224584,-0.046694,
67.704000,0.094691,0.095493,-0.363792,0.028896,14.203896,5.565203,-0.213789,-0.055344,
67.726000,0.093700,0.094691,-0.368210,0.027565,14.185524,5.591548,-0.200814,-0.060500,
67.748000,0.092627,0.093700,-0.372368,0.026203,14.204576,5.483117,-0.188983,-0.061907,
67.770000,0.079354,0.092627,-0.375275,0.015415,14.186592,5.526769,-0.132134,-0.490397,
67.792000,0.064685,0.079354,-0.374084,0.000609,14.207031,4.551925,0.054091,-0.672910,
67.814000,0.050018,0.064685,-0.368946,-0.013098,14.190773,3.756970,0.233562,-0.623037,
67.836000,0.035353,0.050018,-0.360302,-0.025440,14.210714,2.856503,0.392967,-0.561075,
67.858000,0.020686,0.035353,-0.348598,-0.036366,14.193409,2.068064,0.531941,-0.496593,
67.880000,0.006020,0.020686,-0.334198,-0.045856,14.211623,1.058965,0.654618,-0.431419,
67.902000,-0.008648,0.006020,-0.317646,-0.053993,14.192527,0.051093,0.752268,-0.369795,
67.924000,-0.023315,-0.008648,-0.299278,-0.060813,14.209110,-0.946281,0.834915,-0.310004,
67.946000,-0.037979,-0.023315,-0.279781,-0.066347,14.188749,-1.886820,0.886369,-0.251594,
67.968000,-0.048562,-0.037979,-0.259476,-0.070575,14.204962,-2.762229,0.922947,-0.192158,
67.990000,-0.055672,-0.048562,-0.238743,-0.073568,14.184149,-3.284939,0.942503,-0.136054,
68.012000,-0.061523,-0.055672,-0.217793,-0.075544,14.201643,-3.525591,0.952195,-0.089843,
68.034000,-0.066380,-0.061523,-0.196739,-0.076727,14.181887,-3.781105,0.957014,-0.053766,
68.056000,-0.070402,-0.066380,-0.175621,-0.077246,14.200809,-3.948643,0.959767,-0.023600,
68.078000,-0.073731,-0.070402,-0.154591,-0.077232,14.182165,-4.197544,0.955918,0.000672,
68.100000,-0.076478,-0.073731,-0.133667,-0.076774,14.201667,-4.341228,0.951200,0.020810,
68.122000,-0.078769,-0.076478,-0.112980,-0.075988,14.183510,-4.607136,0.940258,0.035728,
68.144000,-0.080694,-0.078769,-0.092663,-0.074960,14.202923,-4.732393,0.923573,0.046723,
68.166000,-0.082372,-0.080694,-0.072716,-0.073784,14.184384,-4.963890,0.906569,0.053431,
68.188000,-0.083864,-0.082372,-0.053230,-0.072521,14.203348,-5.034808,0.885718,0.057438,
68.210000,-0.085216,-0.083864,-0.034267,-0.071212,14.184000,-5.182362,0.862087,0.059506,
68.232000,-0.086426,-0.085216,-0.015877,-0.069864,14.202477,-5.181673,0.835904,0.061271,
68.254000,-0.087488,-0.086426,0.001915,-0.068473,14.182451,-5.252592,0.808799,0.063209,
68.276000,-0.088371,-0.087488,0.019112,-0.067018,14.200780,-5.197210,0.781588,0.066155,
68.298000,-0.089060,-0.088371,0.035721,-0.065482,14.180519,-5.260104,0.754997,0.069795,
68.320000,-0.089510,-0.089060,0.051720,-0.063836,14.199112,-5.207464,0.727105,0.074819,
68.342000,-0.089728,-0.089510,0.067142,-0.062080,14.179094,-5.238555,0.701028,0.079837,
68.364000,-0.089712,-0.089728,0.081947,-0.060216,14.198282,-5.164911,0.673035,0.084726,
68.386000,-0.075044,-0.089712,0.094627,-0.045241,14.178854,-5.199571,0.576325,0.680625,
68.408000,-0.060378,-0.075044,0.101938,-0.027008,14.200234,-4.063094,0.332336,0.828846,
68.430000,-0.045710,-0.060378,0.104298,-0.009752,14.183620,-3.223724,0.107231,0.784273,
68.452000,-0.031043,-0.045710,0.102144,0.006256,14.205009,-2.340573,-0.097883,0.727620,
68.474000,-0.016379,-0.031043,0.095829,0.020943,14.188339,-1.536525,-0.287101,0.667721,
68.496000,-0.001712,-0.016379,0.085804,0.034246,14.208333,-0.646227,-0.455663,0.604657,
68.518000,0.012954,-0.001712,0.072496,0.046180,14.190691,0.240115,-0.604950,0.542511,
68.540000,0.027622,0.012954,0.056362,0.056735,14.209139,1.152270,-0.733300,0.479692,
68.562000,0.042288,0.027622,0.037859,0.065954,14.190166,2.054974,-0.841089,0.419060,
68.584000,0.056957,0.042288,0.017344,0.073840,14.207338,2.918845,-0.932370,0.358426,
68.606000,0.071624,0.056957,-0.004734,0.080430,14.186932,3.787256,-1.003509,0.299514,
68.628000,0.086289,0.071624,-0.027990,0.085720,14.203321,4.576961,-1.057240,0.240487,
68.650000,0.100956,0.086289,-0.052019,0.089741,14.181540,5.396126,-1.092135,0.182756,
68.672000,0.115622,0.100956,-0.076466,0.092478,14.197632,6.097308,-1.111281,0.124441,
68.694000,0.130291,0.115622,-0.101011,0.093964,14.174596,6.870970,-1.115564,0.067539,
68.716000,0.139865,0.130291,-0.125319,0.094185,14.190710,7.481040,-1.104887,0.010014,
68.738000,0.142446,0.139865,-0.149036,0.093248,14.167170,7.965361,-1.078253,-0.042597,
68.760000,0.143816,0.142446,-0.172102,0.091440,14.185720,7.918905,-1.048385,-0.082153,
68.782000,0.144417,0.143816,-0.194536,0.089108,14.164303,8.117695,-1.019837,-0.106020,
68.804000,0.144493,0.144417,-0.216228,0.086456,14.184631,8.064228,-0.985909,-0.120530,
68.826000,0.144255,0.144493,-0.237188,0.083649,14.164083,8.289944,-0.952758,-0.127613,
68.848000,0.143809,0.144255,-0.257381,0.080775,14.184784,8.215513,-0.917718,-0.130621,
68.870000,0.143259,0.143809,-0.276800,0.077916,14.164301,8.419282,-0.882652,-0.129946,
68.892000,0.142643,0.143259,-0.295382,0.075109,14.184996,8.311202,-0.844714,-0.127581,
68.914000,0.142015,0.142643,-0.313190,0.072389,14.164310,8.455515,-0.809433,-0.123632,
68.936000,0.141350,0.142015,-0.330090,0.069755,14.184977,8.305381,-0.768192,-0.119737,
68.958000,0.140667,0.141350,-0.346142,0.067212,14.164131,8.401554,-0.729548,-0.115596,
68.980000,0.139946,0.140667,-0.361389,0.064740,14.184852,8.218973,-0.693067,-0.112350,
69.002000,0.139189,0.139946,-0.375868,0.062335,14.164037,8.281733,-0.658222,-0.109321,
69.024000,0.138371,0.139189,-0.389595,0.059977,14.184898,8.081343,-0.623932,-0.107185,
69.046000,0.137490,0.138371,-0.402550,0.057665,14.164297,8.139560,-0.588906,-0.105087,
69.068000,0.136546,0.137490,-0.414827,0.055389,14.185297,7.946196,-0.558012,-0.103441,
69.090000,0.135552,0.136546,-0.426428,0.053159,14.164992,8.016090,-0.527314,-0.101397,
69.112000,0.134514,0.135552,-0.437399,0.050972,14.186053,7.834706,-0.498602,-0.099361,
69.134000,0.133460,0.134514,-0.447763,0.048849,14.165998,7.918309,-0.471105,-0.096525,
69.156000,0.132401,0.133460,-0.457554,0.046793,14.187023,7.753163,-0.445073,-0.093439,
69.178000,0.131362,0.132401,-0.466759,0.044827,14.167082,7.844087,-0.418369,-0.089400,
69.200000,0.130348,0.131362,-0.475407,0.042949,14.187990,7.684413,-0.393112,-0.085327,
69.222000,0.129397,0.130348,-0.483576,0.041181,14.168031,7.773374,-0.371275,-0.080368,
69.244000,0.128479,0.129397,-0.491173,0.039510,14.188801,7.611256,-0.345319,-0.075937,
69.266000,0.127616,0.128479,-0.498243,0.037949,14.168762,7.681040,-0.321436,-0.071005,
69.288000,0.126806,0.127616,-0.504877,0.036483,14.189417,7.513454,-0.301519,-0.066602,
69.310000,0.126051,0.126806,-0.511076,0.035115,14.169323,7.568175,-0.281793,-0.062179,
69.332000,0.125317,0.126051,-0.516806,0.033823,14.189898,7.398509,-0.260411,-0.058731,
69.354000,0.124617,0.125317,-0.522108,0.032610,14.169821,7.444247,-0.241028,-0.055131,
69.376000,0.123939,0.124617,-0.527065,0.031458,14.190359,7.282069,-0.225289,-0.052367,
69.398000,0.123288,0.123939,-0.531710,0.030366,14.170365,7.331696,-0.211104,-0.049633,
69.420000,0.122635,0.123288,-0.535969,0.029321,14.190874,7.179557,-0.193619,-0.047505,
69.442000,0.122004,0.122635,-0.539948,0.028329,14.170988,7.242214,-0.180836,-0.045112,
69.464000,0.121380,0.122004,-0.543646,0.027376,14.191452,7.100427,-0.168117,-0.043297,
69.486000,0.120781,0.121380,-0.547081,0.026476,14.171656,7.171553,-0.156120,-0.040926,
69.508000,0.120199,0.120781,-0.550289,0.025618,14.192058,7.041907,-0.145826,-0.038987,
69.530000,0.119650,0.120199,-0.553261,0.024815,14.172302,7.119013,-0.135095,-0.036494,
69.552000,0.119118,0.119650,-0.555984,0.024057,14.192610,6.995686,-0.123797,-0.034450,
69.574000,0.118629,0.119118,-0.558502,0.023358,14.172849,7.070272,-0.114451,-0.031788,
69.596000,0.118173,0.118629,-0.560852,0.022706,14.193065,6.950929,-0.106799,-0.029615,
69.618000,0.117752,0.118173,-0.562977,0.022110,14.173267,7.022907,-0.096584,-0.027121,
69.640000,0.117355,0.117752,-0.564922,0.021555,14.193392,6.901902,-0.088416,-0.025219,
69.662000,0.117000,0.117355,-0.566723,0.021051,14.173562,6.966016,-0.081840,-0.022898,
69.684000,0.116653,0.117000,-0.568327,0.020578,14.193632,6.845603,-0.072921,-0.021493,
69.706000,0.116342,0.116653,-0.569801,0.020150,14.173802,6.909920,-0.067012,-0.019473,
69.728000,0.116047,0.116342,-0.571173,0.019746,14.193837,6.791699,-0.062339,-0.018348,
69.750000,0.115775,0.116047,-0.572437,0.019375,14.174038,6.861056,-0.057472,-0.016871,
69.772000,0.115502,0.115775,-0.573555,0.019020,14.194057,6.750875,-0.050805,-0.016115,
69.794000,0.115249,0.115502,-0.574574,0.018694,14.174290,6.823071,-0.046303,-0.014822,
69.816000,0.115008,0.115249,-0.575565,0.018381,14.194288,6.717611,-0.045080,-0.014223,
69.838000,0.114778,0.115008,-0.576429,0.018092,14.174552,6.800764,-0.039277,-0.013141,
69.860000,0.114550,0.114778,-0.577206,0.017816,14.194514,6.697930,-0.035282,-0.012548,
69.882000,0.114346,0.114550,-0.577948,0.017564,14.174795,6.778870,-0.033726,-0.011466,
69.904000,0.114144,0.114346,-0.578594,0.017324,14.194722,6.681466,-0.029396,-0.010904,
69.926000,0.113965,0.114144,-0.579193,0.017109,14.174995,6.761277,-0.027222,-0.009775,
69.948000,0.113796,0.113965,-0.579727,0.016909,14.194886,6.663764,-0.024278,-0.009088,
69.970000,0.113644,0.113796,-0.580156,0.016736,14.175142,6.743217,-0.019505,-0.007862,
69.992000,0.113501,0.113644,-0.580564,0.016573,14.195001,6.645529,-0.018554,-0.007435,
70.014000,0.113384,0.113501,-0.580938,0.016435,14.175243,6.720001,-0.016990,-0.006274,
70.036000,0.113271,0.113384,-0.581261,0.016306,14.195080,6.623039,-0.014652,-0.005868,
70.058000,0.113175,0.113271,-0.581577,0.016190,14.175325,6.698299,-0.014394,-0.005246,
70.080000,0.113078,0.113175,-0.581827,0.016083,14.195150,6.606179,-0.011357,-0.004866,
70.102000,0.112997,0.113078,-0.582067,0.015989,14.175406,6.684357,-0.010925,-0.004276,
70.124000,0.112911,0.112997,-0.582262,0.015897,14.195218,6.591815,-0.008842,-0.004177,
70.146000,0.112838,0.112911,-0.582453,0.015816,14.175481,6.676022,-0.008670,-0.003668,
70.168000,0.112761,0.112838,-0.582605,0.015736,14.195286,6.588974,-0.006937,-0.003642,
70.190000,0.112693,0.112761,-0.582731,0.015668,14.175551,6.669765,-0.005722,-0.003116,
70.212000,0.112619,0.112693,-0.582836,0.015596,14.195345,6.579857,-0.004769,-0.003257,
70.234000,0.112556,0.112619,-0.582922,0.015536,14.175623,6.662045,-0.003901,-0.002731,
70.256000,0.112490,0.112556,-0.582989,0.015476,14.195413,6.575399,-0.003035,-0.002737,
70.278000,0.112439,0.112490,-0.583044,0.015429,14.175687,6.658652,-0.002514,-0.002145,
70.300000,0.112386,0.112439,-0.583082,0.015382,14.195460,6.569678,-0.001734,-0.002108,
70.322000,0.112347,0.112386,-0.583120,0.015347,14.175729,6.650896,-0.001734,-0.001588,
70.344000,0.112307,0.112347,-0.583141,0.015313,14.195492,6.563418,-0.000954,-0.001571,
70.366000,0.112282,0.112307,-0.583166,0.015290,14.175757,6.644785,-0.001127,-0.001030,
70.388000,0.112252,0.112282,-0.583172,0.015266,14.195514,6.557505,-0.000260,-0.001078,
70.410000,0.112235,0.112252,-0.583191,0.015251,14.175777,6.638153,-0.000867,-0.000721,
70.432000,0.112205,0.112235,-0.583158,0.015231,14.195530,6.553884,0.001474,-0.000894,
70.454000,0.112194,0.112205,-0.583170,0.015221,14.175793,6.634103,-0.000520,-0.000455,
70.476000,0.112168,0.112194,-0.583130,0.015205,14.195545,6.550739,0.001821,-0.000715,
70.498000,0.112157,0.112168,-0.583132,0.015196,14.175811,6.632993,-0.000087,-0.000406,
70.520000,0.112129,0.112157,-0.583078,0.015181,14.195561,6.547746,0.002428,-0.000683,
70.542000,0.112120,0.112129,-0.583073,0.015175,14.175834,6.630934,0.000260,-0.000298,
70.564000,0.112104,0.112120,-0.583065,0.015163,14.195581,6.546245,0.000347,-0.000526,
70.586000,0.112096,0.112104,-0.583044,0.015159,14.175850,6.630965,0.000954,-0.000173,
70.608000,0.112076,0.112096,-0.583012,0.015148,14.195594,6.546288,0.001474,-0.000520,
70.630000,0.112069,0.112076,-0.582991,0.015145,14.175865,6.629221,0.000954,-0.000125,
70.652000,0.112059,0.112069,-0.582987,0.015137,14.195610,6.545550,0.000173,-0.000347,
70.674000,0.112056,0.112059,-0.582960,0.015138,14.175878,6.627535,0.001214,0.000043,
70.696000,0.112053,0.112056,-0.582973,0.015134,14.195621,6.542294,-0.000607,-0.000179,
70.718000,0.112048,0.112053,-0.582922,0.015137,14.175884,6.626896,0.002341,0.000108,
70.740000,0.112042,0.112048,-0.582903,0.015135,14.195620,6.542993,0.000867,-0.000098,
70.762000,0.112045,0.112042,-0.582880,0.015140,14.175884,6.627635,0.001040,0.000255,
70.784000,0.112042,0.112045,-0.582851,0.015141,14.195612,6.541951,0.001301,0.000049,
70.806000,0.112045,0.112042,-0.582830,0.015146,14.175875,6.627561,0.000954,0.000222,
70.828000,0.112040,0.112045,-0.582792,0.015147,14.195610,6.541997,0.001734,0.000022,
70.850000,0.112038,0.112040,-0.582750,0.015150,14.175877,6.625927,0.001908,0.000163,
70.872000,0.112035,0.112038,-0.582739,0.015149,14.195615,6.542867,0.000520,-0.000038,
70.894000,0.112039,0.112035,-0.582726,0.015154,14.175882,6.625990,0.000607,0.000217,
70.916000,0.112031,0.112039,-0.582687,0.015153,14.195621,6.543184,0.001734,-0.000060,
70.938000,0.112035,0.112031,-0.582687,0.015157,14.175890,6.626395,0.000000,0.000163,
70.960000,0.112033,0.112035,-0.582684,0.015155,14.195623,6.541233,0.000173,-0.000076,
70.982000,0.112031,0.112033,-0.582645,0.015159,14.175892,6.626224,0.001734,0.000173,
71.004000,0.112027,0.112031,-0.582617,0.015159,14.195626,6.541817,0.001301,-0.000005,
71.026000,0.112035,0.112027,-0.582630,0.015163,14.175894,6.625662,-0.000607,0.000222,
71.048000,0.112029,0.112035,-0.582596,0.015163,14.195625,6.540756,0.001561,-0.000038,
71.070000,0.112035,0.112029,-0.582594,0.015168,14.175892,6.625925,0.000087,0.000244,
71.092000,0.112031,0.112035,-0.582579,0.015167,14.195626,6.542187,0.000694,-0.000054,
71.114000,0.112036,0.112031,-0.582560,0.015173,14.175893,6.624461,0.000867,0.000271,
71.136000,0.112034,0.112036,-0.582544,0.015173,14.195626,6.543456,0.000694,0.000011,
71.158000,0.112036,0.112034,-0.582520,0.015178,14.175892,6.624304,0.001127,0.000233,
71.180000,0.112033,0.112036,-0.582502,0.015177,14.195627,6.542774,0.000780,-0.000033,
71.202000,0.112036,0.112033,-0.582489,0.015181,14.175891,6.625251,0.000607,0.000184,
71.224000,0.112028,0.112036,-0.582441,0.015181,14.195629,6.543261,0.002168,-0.000016,
71.246000,0.112038,0.112028,-0.582472,0.015186,14.175894,6.626315,-0.001387,0.000211,
71.268000,0.112041,0.112038,-0.582495,0.015185,14.195624,6.542202,-0.001040,-0.000038,
71.290000,0.112040,0.112041,-0.582466,0.015188,14.175890,6.625779,0.001300,0.000141,
71.312000,0.112034,0.112040,-0.582441,0.015186,14.195628,6.544081,0.001127,-0.000092,
